query_id,query_text,intent,entities,response_text
Q000140,List suppliers for sweaters,get_supplier_info,"{""product"": ""sweater"", ""category"": ""sweaters"", ""color"": ""beige"", ""size"": ""36""}",Our sweaters supplier is our supplier.
Q000141,Need to know stock for skirt,get_stock,"{""product"": ""skirt"", ""category"": ""skirts"", ""supplier"": ""UrbanTex"", ""quantity"": 183}",Inventory status: 183 units available.
Q000142,Reorder jacket thanks,create_reorder,"{""product"": ""jacket"", ""category"": ""jackets"", ""quantity"": 91}","Restocking 91 jacket, ETA 10 days."
Q000143,"Hey there, what's moving fastest?",get_best_seller,"{""product"": ""tee"", ""category"": ""t-shirts"", ""color"": ""purple"", ""size"": ""medium""}",Purple tee is trending with 255 sales.
Q000144,Check delivery status thanks,get_delivery_status,"{""product"": ""bermuda"", ""category"": ""shorts"", ""size"": ""XS"", ""delivery_date"": ""2025-11-16"", ""days_until_delivery"": 15}",Bermuda shipment is on schedule for 2025-11-16 delivery.
Q000145,Cardigan availability pls,get_stock,"{""product"": ""cardigan"", ""category"": ""sweaters"", ""color"": ""blue"", ""supplier"": ""DenimSource"", ""quantity"": 395}",Stock count for blue cardigan is 395.
Q000146,Track my tees order,get_delivery_status,"{""product"": ""tees"", ""category"": ""t-shirts"", ""color"": ""charcoal"", ""supplier"": ""DenimSource"", ""delivery_date"": ""2025-11-07"", ""days_until_delivery"": 6}",Next delivery from DenimSource: 2025-11-07.
Q000147,Check inventory for beige hoodies thanks,get_stock,"{""product"": ""hoodies"", ""category"": ""hoodies"", ""color"": ""beige"", ""supplier"": ""DenimSource"", ""quantity"": 445}",Current inventory shows 445 beige hoodies available.
Q000148,How many tee are left in stock?,get_stock,"{""product"": ""tee"", ""category"": ""t-shirts"", ""color"": ""brown"", ""size"": ""XXL"", ""supplier"": ""ThreadLine"", ""quantity"": 82}",Stock level is at 82 for brown tee.
Q000149,Delivery status for supplier order thank you,get_delivery_status,"{""product"": ""shorts"", ""category"": ""shorts"", ""color"": ""pink"", ""size"": ""extra large"", ""delivery_date"": ""2025-11-11"", ""days_until_delivery"": 10}",Delivery expected in 10 days for pink shorts.
Q000150,Quick check on beige sundress stock,get_stock,"{""product"": ""sundress"", ""category"": ""dresses"", ""color"": ""beige"", ""supplier"": ""DenimSource"", ""quantity"": 72}",Stock level is at 72 for beige sundress.
Q000151,What's our sweater count looking like?,get_stock,"{""product"": ""sweater"", ""category"": ""sweaters"", ""color"": ""black"", ""supplier"": ""ApparelPro"", ""quantity"": 261}",Current stock: 261 sweater.
Q000152,Yoga pants availability thanks,get_stock,"{""product"": ""yoga pants"", ""category"": ""activewear"", ""size"": ""28"", ""supplier"": ""StyleCraft"", ""quantity"": 228}",Current stock: 228 yoga pants.
Q000153,Order more black rain jacket from supplier,create_reorder,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""color"": ""black"", ""quantity"": 272}","Restocking 272 rain jacket, ETA 9 days."
Q000154,Give me the sales figures for activewear,get_sales_summary,"{""product"": ""leggings"", ""category"": ""activewear"", ""color"": ""brown"", ""supplier"": ""GarmentCo"", ""quantity"": 260, ""revenue"": 4310.86}",Leggings is performing well with 260 units sold.
Q000155,", supplier for jeans thanks",get_supplier_info,"{""product"": ""jeans"", ""category"": ""jeans"", ""size"": ""S"", ""supplier"": ""TextilePlus""}","Jeans supplier: TextilePlus, located in our warehouse."
Q000156,What's our best selling accessories?,get_best_seller,"{""product"": ""hat"", ""category"": ""accessories"", ""color"": ""pink"", ""supplier"": ""GarmentCo""}",Top selling accessories: pink hat.
Q000157,Get me supplier contact info,get_supplier_info,"{""product"": ""scarf"", ""category"": ""accessories"", ""color"": ""brown""}",We order brown scarf from our supplier.
Q000158,Got any windbreaker?,get_stock,"{""product"": ""windbreaker"", ""category"": ""outerwear"", ""supplier"": ""GarmentCo"", ""quantity"": 219}",We're showing 219 units of windbreaker in the system.
Q000159,Expected delivery for hoodie?,get_delivery_status,"{""product"": ""hoodie"", ""category"": ""hoodies"", ""color"": ""pink"", ""supplier"": ""ModaSupply"", ""delivery_date"": ""2025-11-12"", ""days_until_delivery"": 11}",ETA for pink hoodie: 11 days.
Q000160,When's our t-shirt order arriving?,get_delivery_status,"{""product"": ""t-shirt"", ""category"": ""t-shirts"", ""color"": ""blue"", ""supplier"": ""StyleCraft"", ""delivery_date"": ""2025-11-16"", ""days_until_delivery"": 15}",Delivery expected in 15 days for blue t-shirt.
Q000161,Get me supplier contact info,get_supplier_info,"{""product"": ""belt"", ""category"": ""accessories"", ""color"": ""olive"", ""size"": ""M""}","Supplier: our supplier, email: contact@supplier.com."
Q000162,What's the total sales for t-shirts this month?,get_sales_summary,"{""product"": ""t-shirt"", ""category"": ""t-shirts"", ""color"": ""olive"", ""supplier"": ""ThreadLine"", ""quantity"": 195, ""revenue"": 3462.8}",T-shirt sales are at 195 units this period.
Q000163,What's left in shorts?,get_stock,"{""product"": ""shorts"", ""category"": ""shorts"", ""color"": ""green"", ""size"": ""34"", ""quantity"": 20}",Stock count for green shorts is 20.
Q000164,Need to order navy blazer ASAP,create_reorder,"{""product"": ""blazer"", ""category"": ""jackets"", ""color"": ""navy"", ""supplier"": ""StyleCraft"", ""quantity"": 219}",Order placed with StyleCraft for 219 blazer.
Q000165,Mini skirt sales performance,get_sales_summary,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""grey"", ""supplier"": ""ApparelPro"", ""quantity"": 276, ""revenue"": 1851.42}",We moved 276 mini skirt yesterday.
Q000166,When's the next delivery from FabricWorks?,get_delivery_status,"{""product"": ""blazer"", ""category"": ""jackets"", ""supplier"": ""FabricWorks"", ""delivery_date"": ""2025-11-13"", ""days_until_delivery"": 12}",Shipment status: blazer arriving in 12 days.
Q000167,Expected delivery for sundress?,get_delivery_status,"{""product"": ""sundress"", ""category"": ""dresses"", ""color"": ""green"", ""size"": ""S"", ""supplier"": ""ThreadLine"", ""delivery_date"": ""2025-11-21"", ""days_until_delivery"": 20}",Next sundress shipment arrives in 20 days from ThreadLine.
Q000168,Show me suppliers for t-shirts,get_supplier_info,"{""product"": ""t-shirt"", ""category"": ""t-shirts""}","Supplier: our supplier, email: contact@supplier.com."
Q000169,Can you tell me how many sports bra we have thank you?,get_stock,"{""product"": ""sports bra"", ""category"": ""activewear"", ""color"": ""brown"", ""supplier"": ""ApparelPro"", ""quantity"": 490}","Yes, we have 490 brown sports bra in ."
Q000170,Inventory status for hoodies please,get_stock,"{""product"": ""hoodies"", ""category"": ""hoodies"", ""color"": ""grey"", ""size"": ""M"", ""quantity"": 378}",There are 378 hoodies left in stock.
Q000171,Show me sales summary for skirts,get_sales_summary,"{""product"": ""skirt"", ""category"": ""skirts"", ""supplier"": ""GarmentCo"", ""quantity"": 429, ""revenue"": 2449.5}",Revenue from skirt: $2449.5 with 429 units sold.
Q000172,Status update on sweatshirt shipment please,get_delivery_status,"{""product"": ""sweatshirt"", ""category"": ""hoodies"", ""color"": ""navy"", ""size"": ""M"", ""delivery_date"": ""2025-11-21"", ""days_until_delivery"": 20}",Sweatshirt delivery status: 20 days out.
Q000173,"Hey system, how many beige jacket do we have?",get_stock,"{""product"": ""jacket"", ""category"": ""jackets"", ""color"": ""beige"", ""quantity"": 157}",We're showing 157 units of jacket in the system.
Q000174,Put in an order for cap thank you,create_reorder,"{""product"": ""cap"", ""category"": ""accessories"", ""color"": ""black"", ""size"": ""extra large"", ""quantity"": 64}",Purchase order #PO593821 created for 64 cap.
Q000175,"Hey there, sales stats for dress could you",get_sales_summary,"{""product"": ""dress"", ""category"": ""dresses"", ""color"": ""green"", ""size"": ""large"", ""quantity"": 48, ""revenue"": 3373.89}",Sales data shows 48 dress sold for $3373.89.
Q000176,Top performing dresses items,get_best_seller,"{""product"": ""gown"", ""category"": ""dresses"", ""color"": ""charcoal"", ""supplier"": ""ModaSupply""}",Most popular item: charcoal gown with 414 sales.
Q000177,What are today's sales for windbreaker?,get_sales_summary,"{""product"": ""windbreaker"", ""category"": ""outerwear"", ""color"": ""olive"", ""quantity"": 49, ""revenue"": 2001.69}",This month we sold 49 windbreaker.
Q000178,Show me sales summary for t-shirts,get_sales_summary,"{""product"": ""t-shirt"", ""category"": ""t-shirts"", ""supplier"": ""ApparelPro"", ""quantity"": 455, ""revenue"": 1784.96}","Sales summary: 455 t-shirt sold, total revenue $1784.96."
Q000179,Need to order navy rain jacket ASAP,create_reorder,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""color"": ""navy"", ""supplier"": ""ThreadLine"", ""quantity"": 476}",Order #PO121215: 476 navy rain jacket from ThreadLine.
Q000180,Do we have olive knit in 34?,get_stock,"{""product"": ""knit"", ""category"": ""sweaters"", ""color"": ""olive"", ""size"": ""34"", ""quantity"": 113}",Confirmed: 113 olive knit in warehouse.
Q000181,Get supplier details for skirt,get_supplier_info,"{""product"": ""skirt"", ""category"": ""skirts""}",We order skirt from our supplier.
Q000182,Delivery status for FashionHub order,get_delivery_status,"{""product"": ""parka"", ""category"": ""outerwear"", ""color"": ""green"", ""supplier"": ""FashionHub"", ""delivery_date"": ""2025-11-10"", ""days_until_delivery"": 9}","FashionHub shipment status: In transit, arriving in 9 days."
Q000183,What's left in blazer?,get_stock,"{""product"": ""blazer"", ""category"": ""jackets"", ""color"": ""pink"", ""supplier"": ""UrbanTex"", ""quantity"": 72}",We're showing 72 units of blazer in the system.
Q000184,What's the stock level for gown?,get_stock,"{""product"": ""gown"", ""category"": ""dresses"", ""supplier"": ""StyleCraft"", ""quantity"": 292}",Inventory check complete: 292 gown available.
Q000185,Quick check on rain jacket stock,get_stock,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""supplier"": ""GarmentCo"", ""quantity"": 465}",There are 465 rain jacket left in stock.
Q000186,How much revenue from pants?,get_sales_summary,"{""product"": ""pants"", ""category"": ""jeans"", ""supplier"": ""ThreadLine"", ""quantity"": 331, ""revenue"": 3946.0}",We sold 331 pants this week generating $3946.0.
Q000187,Yoga pants availability please,get_stock,"{""product"": ""yoga pants"", ""category"": ""activewear"", ""quantity"": 386}","Yes, 386 yoga pants in stock right now."
Q000188,Best movers in accessories,get_best_seller,"{""product"": ""socks"", ""category"": ""accessories"", ""size"": ""small""}",Socks is flying off shelves - 200 sold.
Q000189,What t-shirt sells the most?,get_best_seller,"{""product"": ""t-shirt"", ""category"": ""t-shirts"", ""color"": ""pink"", ""supplier"": ""UrbanTex""}",T-shirt is flying off shelves - 112 sold.
Q000190,Give me sales numbers for gown,get_sales_summary,"{""product"": ""gown"", ""category"": ""dresses"", ""color"": ""beige"", ""size"": ""30"", ""quantity"": 392, ""revenue"": 4182.82}","Total sales for dresses: 392 items, $4182.82."
Q000191,Sports bra stock count pls,get_stock,"{""product"": ""sports bra"", ""category"": ""activewear"", ""color"": ""olive"", ""size"": ""extra large"", ""supplier"": ""GarmentCo"", ""quantity"": 177}",We're stocked with 177 olive sports bra.
Q000192,"OMI, how many tee do we have?",get_stock,"{""product"": ""tee"", ""category"": ""t-shirts"", ""supplier"": ""DenimSource"", ""quantity"": 410}",We have 410 units of tee in stock.
Q000193,How much revenue from blue sweatshirt?,get_sales_summary,"{""product"": ""sweatshirt"", ""category"": ""hoodies"", ""color"": ""blue"", ""size"": ""XS"", ""supplier"": ""StyleCraft"", ""quantity"": 143, ""revenue"": 3151.71}",We sold 143 sweatshirt this week generating $3151.71.
Q000194,Order more knit from UrbanTex,create_reorder,"{""product"": ""knit"", ""category"": ""sweaters"", ""size"": ""34"", ""supplier"": ""UrbanTex"", ""quantity"": 471}",Order #PO446663: 471 knit from UrbanTex.
Q000195,Expected delivery for leggings?,get_delivery_status,"{""product"": ""leggings"", ""category"": ""activewear"", ""size"": ""large"", ""delivery_date"": ""2025-11-03"", ""days_until_delivery"": 2}",Leggings shipment is on schedule for 2025-11-03 delivery.
Q000196,"Hello, what are customers buying most?",get_best_seller,"{""product"": ""jeans"", ""category"": ""jeans"", ""supplier"": ""DenimSource""}",Best seller report: jeans leads with 494 units.
Q000197,What's hot right now?,get_best_seller,"{""product"": ""skirt"", ""category"": ""skirts"", ""color"": ""purple""}",Skirt is flying off shelves - 58 sold.
Q000198,Track my pullover order,get_delivery_status,"{""product"": ""pullover"", ""category"": ""hoodies"", ""color"": ""white"", ""size"": ""28"", ""supplier"": ""GarmentCo"", ""delivery_date"": ""2025-11-09"", ""days_until_delivery"": 8}",Next delivery from GarmentCo: 2025-11-09.
Q000199,Quick check on olive rain jacket stock,get_stock,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""color"": ""olive"", ""quantity"": 10}",Inventory check complete: 10 olive rain jacket available.
Q000200,Check inventory for blazer could you,get_stock,"{""product"": ""blazer"", ""category"": ""jackets"", ""supplier"": ""FashionHub"", ""quantity"": 298}",We're showing 298 units of blazer in the system.
Q000201,What's moving in hoodies?,get_sales_summary,"{""product"": ""sweatshirt"", ""category"": ""hoodies"", ""quantity"": 179, ""revenue"": 1880.38}","Total sales for hoodies: 179 items, $1880.38."
Q000202,Supplier info for jacket pls,get_supplier_info,"{""product"": ""jacket"", ""category"": ""jackets"", ""color"": ""olive""}",Our supplier is our vendor for jackets.
Q000203,Do we have yellow skirt in 28?,get_stock,"{""product"": ""skirt"", ""category"": ""skirts"", ""color"": ""yellow"", ""size"": ""28"", ""supplier"": ""TextilePlus"", ""quantity"": 400}",Confirmed: 400 yellow skirt in warehouse.
Q000204,Tee supplier contact thank you,get_supplier_info,"{""product"": ""tee"", ""category"": ""t-shirts"", ""size"": ""32""}",Tee comes from our supplier based in our warehouse.
Q000205,Create reorder for sports bra,create_reorder,"{""product"": ""sports bra"", ""category"": ""activewear"", ""supplier"": ""GarmentCo"", ""quantity"": 107}",Order placed with GarmentCo for 107 sports bra.
Q000206,How much bermuda stock do we have?,get_stock,"{""product"": ""bermuda"", ""category"": ""shorts"", ""color"": ""pink"", ""quantity"": 278}",Stock level for pink bermuda: 278 units.
Q000207,Show me tees inventory,get_stock,"{""product"": ""tees"", ""category"": ""t-shirts"", ""size"": ""S"", ""quantity"": 21}",Confirmed: 21 tees in warehouse.
Q000208,"We're out of mini skirt, reorder",create_reorder,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""yellow"", ""supplier"": ""GarmentCo"", ""quantity"": 108}",Order placed with GarmentCo for 108 mini skirt.
Q000209,Who can supply pink coat?,get_supplier_info,"{""product"": ""coat"", ""category"": ""jackets"", ""color"": ""pink"", ""size"": ""XXL""}",Coat comes from our supplier based in San Francisco.
