product_id,name,category,sub_category,color,size,cost_price,selling_price,stock_quantity,reorder_threshold,supplier_id,last_restock_date,location,barcode
CLO-10191,White Shirt,Tops,Shirt,White,L,14.0,28.0,230,15,SUP-010,2025-09-28,SF Downtown Store,6738302843959
CLO-10192,Black Jeans,Bottomwear,Jeans,Black,XL,22.0,46.0,180,11,SUP-006,2025-06-20,Palo Alto Outlet,9534283644089
CLO-10193,Gray Sweatshirt,Tops,Hoodie,Gray,M,16.0,34.0,120,12,SUP-009,2025-09-11,Online Warehouse,2687056856624
CLO-10194,Navy Coat,Jackets,Coat,Navy,L,40.0,95.0,25,6,SUP-017,2025-08-01,SF Downtown Store,6287334270866
CLO-10195,Brown Leather Belt,Accessories,Belt,Brown,XXL,8.0,19.0,70,9,SUP-004,2025-05-05,Online Warehouse,8826343517518
CLO-10196,Beige Scarf,Accessories,Scarf,Beige,S,5.0,14.0,60,7,SUP-013,2025-04-22,SF Downtown Store,3046990139837
CLO-10197,Pink T-Shirt,Tops,T-Shirt,Pink,XS,6.0,13.0,290,12,SUP-001,2025-09-19,Palo Alto Outlet,3540331739363
CLO-10198,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,24.0,54.0,210,14,SUP-015,2025-08-25,SF Downtown Store,8546785445877
CLO-10199,Black Cap,Accessories,Cap,Black,M,4.5,12.0,50,8,SUP-020,2025-07-05,Online Warehouse,1753556093204
CLO-10200,Gray Blouse,Tops,Blouse,Gray,S,13.0,28.0,190,14,SUP-016,2025-10-05,SF Downtown Store,8996423536937
CLO-10201,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,34.5,69.0,320,15,SUP-012,2025-09-12,SF Downtown Store,8547772522872
CLO-10202,Black Cotton Hoodie,Jackets,Hoodie,Black,L,22.0,66.0,140,12,SUP-007,2025-08-28,Palo Alto Outlet,8080100623120
CLO-10203,White V-Neck T-Shirt,Tops,T-Shirt,White,S,6.5,14.0,260,20,SUP-003,2025-10-02,Online Warehouse,3875099770088
CLO-10204,Grey Pullover Shirt,Tops,Shirt,Gray,M,15.0,28.0,190,15,SUP-011,2025-07-18,SF Downtown Store,6008484086211
CLO-10205,Red Satin Blouse,Tops,Blouse,Red,XS,18.0,36.0,95,10,SUP-015,2025-06-21,Online Warehouse,8233984546156
CLO-10206,Blue Classic Blazer,Jackets,Blazer,Blue,XL,40.0,95.0,60,8,SUP-019,2025-09-05,Palo Alto Outlet,7933410166687
CLO-10207,Black Leather Belt,Accessories,Belt,Black,M,8.0,20.0,75,6,SUP-009,2025-08-03,SF Downtown Store,0021765918033
CLO-10208,Beige Knit Cardigan,Jackets,Cardigan,Beige,S,22.0,50.0,55,7,SUP-005,2025-07-30,Palo Alto Outlet,9740148902503
CLO-10209,Green Cap,Accessories,Cap,Green,XS,5.0,12.0,40,8,SUP-014,2025-10-15,Online Warehouse,9261429396856
CLO-10210,Navy Skinny Jeans,Bottomwear,Jeans,Navy,L,28.0,56.0,210,15,SUP-002,2025-06-14,SF Downtown Store,2185016315999
CLO-10211,Blue Denim Shorts,Bottomwear,Shorts,Blue,M,14.0,28.0,180,12,SUP-010,2025-09-28,Online Warehouse,6504773586629
CLO-10212,Black Tank Top,Tops,Tank Top,Black,S,5.0,9.0,120,10,SUP-006,2025-08-11,SF Downtown Store,6194311426265
CLO-10213,Pink Blazer,Jackets,Blazer,Pink,M,26.0,60.0,40,8,SUP-018,2025-10-22,Palo Alto Outlet,5110475412126
CLO-10214,White Cotton Shirt,Tops,Shirt,White,L,12.0,22.0,205,15,SUP-001,2025-09-10,SF Downtown Store,7888610158199
CLO-10215,Beige Cardigan,Jackets,Cardigan,Beige,XL,20.0,40.0,70,7,SUP-013,2025-07-25,Online Warehouse,5604661839826
CLO-10216,Gray Scarf,Accessories,Scarf,Gray,M,4.0,12.0,50,6,SUP-017,2025-10-05,SF Downtown Store,2244472126464
CLO-10217,Red Cap,Accessories,Cap,Red,XS,6.0,14.0,30,5,SUP-020,2025-05-29,Online Warehouse,7154379937124
CLO-10218,Blue Jeans Belt,Accessories,Belt,Blue,L,9.0,18.0,85,7,SUP-008,2025-08-20,SF Downtown Store,0659657569245
CLO-10219,White Hoodie,Tops,Hoodie,White,M,24.0,60.0,150,12,SUP-004,2025-09-15,Palo Alto Outlet,9375265479356
CLO-10220,Brown Coat,Jackets,Coat,Brown,XL,45.0,110.0,25,5,SUP-016,2025-10-10,Online Warehouse,4651939828073
CLO-10221,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,28.5,62.0,320,20,SUP-012,2025-09-18,SF Downtown Store,7416724342661
CLO-10222,Black Cotton Hoodie,Jackets,Hoodie,Black,L,22.0,45.0,140,15,SUP-005,2025-08-02,Palo Alto Outlet,7979688680589
CLO-10223,White Cotton T-Shirt,Tops,T-Shirt,White,M,6.5,15.0,360,12,SUP-003,2025-07-22,Online Warehouse,1135290965610
CLO-10224,Gray Knit Blazer,Jackets,Blazer,Gray,XL,40.0,88.0,60,10,SUP-018,2025-06-30,SF Downtown Store,1438889937567
CLO-10225,Red Silk Blouse,Tops,Blouse,Red,S,18.0,45.0,120,12,SUP-009,2025-10-02,Palo Alto Outlet,9825071461125
CLO-10226,Beige Tank Top,Tops,Tank Top,Beige,XS,5.0,12.0,240,15,SUP-007,2025-09-05,Online Warehouse,4573875717751
CLO-10227,Navy Chino Shorts,Bottomwear,Shorts,Navy,S,14.0,30.0,90,10,SUP-014,2025-08-20,SF Downtown Store,4010512382825
CLO-10228,Green Cardigan,Jackets,Cardigan,Green,M,16.0,34.0,75,8,SUP-019,2025-07-11,Palo Alto Outlet,8673622660937
CLO-10229,Blue Cap,Accessories,Cap,Blue,M,4.0,12.0,60,6,SUP-006,2025-05-28,Online Warehouse,9660334191825
CLO-10230,Black Belt,Accessories,Belt,Black,L,7.0,16.0,40,5,SUP-011,2025-10-10,SF Downtown Store,5371478596969
CLO-10231,White Cotton Shirt,Tops,Shirt,White,L,22.0,52.0,150,12,SUP-002,2025-09-12,Palo Alto Outlet,1557924991251
CLO-10232,Purple Linen Shirt,Tops,Shirt,Purple,M,24.0,58.0,110,12,SUP-004,2025-08-28,Online Warehouse,3412528669296
CLO-10233,Yellow Graphic T-Shirt,Tops,T-Shirt,Yellow,S,8.0,18.0,200,14,SUP-015,2025-06-15,SF Downtown Store,6278282742257
CLO-10234,Gray Sweatpants,Bottomwear,Pants,Gray,XL,16.0,32.0,130,12,SUP-008,2025-07-25,Palo Alto Outlet,9050723688767
CLO-10235,Brown Leather Belt,Accessories,Belt,Brown,M,9.0,21.0,50,6,SUP-010,2025-05-30,Online Warehouse,6772190340438
CLO-10236,Black Hoodie,Jackets,Hoodie,Black,XXL,21.0,44.0,90,10,SUP-016,2025-10-15,SF Downtown Store,4279788191485
CLO-10237,Navy Blazer,Jackets,Blazer,Navy,L,42.0,92.0,70,12,SUP-013,2025-09-01,Palo Alto Outlet,8078361340745
CLO-10238,Beige Scarf,Accessories,Scarf,Beige,M,6.0,14.0,28,7,SUP-017,2025-07-07,Online Warehouse,1713395962923
CLO-10239,Red Beanie Cap,Accessories,Cap,Red,XS,5.0,12.0,18,5,SUP-020,2025-10-28,SF Downtown Store,3095849825449
CLO-10240,Gray Denim Jacket,Jackets,Jacket,Gray,XL,38.0,84.0,40,8,SUP-001,2025-09-29,Palo Alto Outlet,4812604223253
CLO-10241,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,22.5,44.0,320,15,SUP-012,2025-09-14,SF Downtown Store,6729466711684
CLO-10242,Black Cotton Hoodie,Jackets,Hoodie,Black,L,28.0,56.0,140,12,SUP-004,2025-08-02,Palo Alto Outlet,5775901751863
CLO-10243,White Linen Shirt,Tops,Shirt,White,S,14.5,29.0,260,18,SUP-018,2025-10-01,SF Downtown Store,6374545892975
CLO-10244,Gray V-Neck T-Shirt,Tops,T-Shirt,Gray,M,6.5,13.0,420,10,SUP-007,2025-07-20,Online Warehouse,0017012770632
CLO-10245,Red Poly Cap,Accessories,Cap,Red,XS,4.0,9.0,60,8,SUP-003,2025-06-30,Palo Alto Outlet,4241541520643
CLO-10246,Blue Wool Blazer,Jackets,Blazer,Blue,XL,45.0,90.0,90,12,SUP-011,2025-10-15,SF Downtown Store,6110371293870
CLO-10247,Beige Cardigan,Jackets,Cardigan,Beige,S,28.0,56.0,110,14,SUP-009,2025-09-28,Online Warehouse,0516271361115
CLO-10248,Black Belt,Accessories,Belt,Black,M,9.0,18.0,85,6,SUP-005,2025-08-16,Palo Alto Outlet,5426221890927
CLO-10249,Green Tank Top,Tops,Tank Top,Green,XS,5.0,12.0,180,10,SUP-014,2025-07-08,SF Downtown Store,5326973112196
CLO-10250,Navy Jeans Shorts,Bottomwear,Shorts,Navy,L,14.0,28.0,150,12,SUP-002,2025-08-26,Online Warehouse,5652341389994
CLO-10251,Purple Blouse,Tops,Blouse,Purple,S,16.0,32.0,190,14,SUP-016,2025-10-04,SF Downtown Store,0438983640376
CLO-10252,Black Denim Jacket,Jackets,Coat,Black,XL,38.0,76.0,70,10,SUP-008,2025-09-12,Palo Alto Outlet,1379180552696
CLO-10253,White Cotton Cap,Accessories,Cap,White,XS,3.5,7.0,40,5,SUP-006,2025-06-22,Online Warehouse,5827109104300
CLO-10254,Gray Sweatshirt Hoodie,Tops,Hoodie,Gray,M,25.0,50.0,130,12,SUP-013,2025-09-05,SF Downtown Store,6848666188924
CLO-10255,Beige Linen Pants,Bottomwear,Pants,Beige,S,20.0,40.0,210,12,SUP-017,2025-07-29,Palo Alto Outlet,1418328569146
CLO-10256,Blue Cap Sleeve Blouse,Tops,Blouse,Blue,S,18.5,37.0,230,14,SUP-019,2025-08-11,Online Warehouse,3031617990421
CLO-10257,Red Belt,Accessories,Belt,Red,L,7.0,14.0,95,6,SUP-010,2025-09-18,SF Downtown Store,0202758842524
CLO-10258,Yellow Cap,Accessories,Cap,Yellow,M,4.5,9.0,50,5,SUP-015,2025-07-02,Online Warehouse,1056481491778
CLO-10259,Brown Leather Belt,Accessories,Belt,Brown,XL,12.0,24.0,70,6,SUP-001,2025-10-03,Palo Alto Outlet,5079252419138
CLO-10260,Pink Hoodie,Jackets,Hoodie,Pink,S,22.0,44.0,60,8,SUP-020,2025-05-28,Online Warehouse,0003075622086
CLO-10261,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,28.5,58.0,320,15,SUP-012,2025-09-12,SF Downtown Store,3536541951802
CLO-10262,Black Cotton Hoodie,Jackets,Hoodie,Black,L,22.0,49.0,120,12,SUP-007,2025-08-28,Palo Alto Outlet,3806174451870
CLO-10263,White V-Neck T-Shirt,Tops,T-Shirt,White,S,6.5,13.0,260,10,SUP-003,2025-10-02,Online Warehouse,5349493759738
CLO-10264,Gray Linen Shirt,Tops,Shirt,Gray,M,14.0,28.0,180,12,SUP-015,2025-07-19,SF Downtown Store,3206038505064
CLO-10265,Navy Blazer,Jackets,Blazer,Navy,XL,45.0,110.0,40,8,SUP-009,2025-09-01,Palo Alto Outlet,1383670241038
CLO-10266,Red Leather Belt,Accessories,Belt,Red,M,9.0,18.0,90,6,SUP-002,2025-06-14,Online Warehouse,6571918261990
CLO-10267,Blue Cap,Accessories,Cap,Blue,XS,4.0,12.0,60,5,SUP-011,2025-10-15,SF Downtown Store,6234456557431
CLO-10268,Beige Cardigan,Jackets,Cardigan,Beige,XXL,25.0,58.0,25,7,SUP-005,2025-08-02,Palo Alto Outlet,3291212775618
CLO-10269,Black Jeans Short,Bottomwear,Shorts,Black,M,15.0,30.0,140,10,SUP-014,2025-05-21,Online Warehouse,5374741124903
CLO-10270,White Tank Top,Tops,Tank Top,White,XS,5.0,9.0,95,8,SUP-006,2025-10-11,SF Downtown Store,5213568044206
CLO-10271,Green Polo Shirt,Tops,Shirt,Green,L,12.0,24.0,210,12,SUP-001,2025-07-08,Palo Alto Outlet,7883171210032
CLO-10272,Purple Blouse,Tops,Blouse,Purple,S,16.0,32.0,100,9,SUP-010,2025-09-25,Online Warehouse,3651994101372
CLO-10273,Blue Denim Jacket,Jackets,Coat,Blue,M,38.0,84.0,50,7,SUP-004,2025-06-30,SF Downtown Store,1510702966706
CLO-10274,Gray Sweatshirt,Tops,Hoodie,Gray,L,22.0,44.0,210,10,SUP-013,2025-08-18,Palo Alto Outlet,6253244720999
CLO-10275,Beige Linen Pants,Bottomwear,Pants,Beige,S,20.0,40.0,130,11,SUP-008,2025-07-27,Online Warehouse,3476870146263
CLO-10276,Black Leather Belt,Accessories,Belt,Black,L,11.0,22.0,55,6,SUP-016,2025-10-05,SF Downtown Store,8380657875985
CLO-10277,Pink Silk Scarf,Accessories,Scarf,Pink,M,7.0,14.0,40,5,SUP-019,2025-09-28,Palo Alto Outlet,6420593040785
CLO-10278,Brown Corduroy Jacket,Jackets,Coat,Brown,XL,32.0,70.0,30,6,SUP-017,2025-06-12,Online Warehouse,9321334803965
CLO-10279,Navy Chino Jeans,Bottomwear,Jeans,Navy,L,26.0,52.0,200,12,SUP-018,2025-07-21,SF Downtown Store,2239559059929
CLO-10280,Gray Beanie,Accessories,Cap,Gray,XS,3.5,9.0,70,5,SUP-020,2025-10-20,Online Warehouse,3784270103930
CLO-10281,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,28.0,56.0,320,12,SUP-003,2025-09-12,SF Downtown Store,8705932525002
CLO-10282,Black Cotton Hoodie,Jackets,Hoodie,Black,L,22.0,66.0,90,15,SUP-007,2025-08-05,Palo Alto Outlet,9218515691545
CLO-10283,White V-Neck T-Shirt,Tops,T-Shirt,White,M,6.0,12.0,210,10,SUP-005,2025-10-02,Online Warehouse,2267528953926
CLO-10284,Gray Pullover Blouse,Tops,Blouse,Gray,S,14.0,28.0,60,12,SUP-002,2025-07-20,SF Downtown Store,4422096902959
CLO-10285,Red Silk Belt,Accessories,Belt,Red,M,9.0,18.0,40,6,SUP-012,2025-06-30,Palo Alto Outlet,3917251355215
CLO-10286,Navy Cardigan,Jackets,Cardigan,Navy,XL,25.0,60.0,90,14,SUP-011,2025-09-28,Online Warehouse,7043315410067
CLO-10287,Beige Khaki Shorts,Bottomwear,Shorts,Beige,S,12.0,24.0,140,10,SUP-009,2025-08-18,SF Downtown Store,6267658617932
CLO-10288,Black Leather Cap,Accessories,Cap,Black,XS,4.0,9.0,25,5,SUP-004,2025-05-14,Palo Alto Outlet,7104054115262
CLO-10289,Blue Chambray Shirt,Tops,Shirt,Blue,L,18.0,36.0,180,11,SUP-015,2025-09-01,Online Warehouse,1815997062962
CLO-10290,Purple Fleece Coat,Jackets,Coat,Purple,XL,40.0,100.0,45,9,SUP-018,2025-10-15,SF Downtown Store,0153368844431
CLO-10291,Brown Leather Belt,Accessories,Belt,Brown,M,11.0,22.0,55,8,SUP-013,2025-07-23,Online Warehouse,0698720506149
CLO-10292,White Tank Top,Tops,Tank Top,White,XS,5.0,12.0,95,10,SUP-006,2025-09-07,Palo Alto Outlet,7310324171467
CLO-10293,Gray Sweatpants,Bottomwear,Pants,Gray,M,15.0,30.0,260,12,SUP-014,2025-08-25,Online Warehouse,7418625652704
CLO-10294,Black Windbreaker Blazer,Jackets,Blazer,Black,L,32.0,64.0,75,10,SUP-010,2025-06-11,SF Downtown Store,7743490211586
CLO-10295,Green Chiffon Blouse,Tops,Blouse,Green,S,13.0,26.0,110,12,SUP-008,2025-10-03,Palo Alto Outlet,9380686879374
CLO-10296,Pink Cotton T-Shirt,Tops,T-Shirt,Pink,M,6.0,15.0,240,9,SUP-001,2025-09-21,Online Warehouse,1608989921722
CLO-10297,Blue Slim Jeans,Bottomwear,Jeans,Blue,S,22.0,45.0,320,13,SUP-003,2025-08-13,SF Downtown Store,3320616329451
CLO-10298,Beige Trench Coat,Jackets,Coat,Beige,XL,38.0,76.0,60,8,SUP-019,2025-07-07,Online Warehouse,1686854870998
CLO-10299,Gray Tank Top,Tops,Tank Top,Gray,XS,4.0,9.0,30,5,SUP-020,2025-07-29,Palo Alto Outlet,6162299911914
CLO-10300,Red Wool Cap,Accessories,Cap,Red,S,7.0,14.0,18,6,SUP-016,2025-05-20,SF Downtown Store,8564679970246
CLO-10301,Blue Jeans Deluxe,Bottomwear,Jeans,Blue,M,22.5,49.0,320,12,SUP-008,2025-09-12,SF Downtown Store,2996065307450
CLO-10302,Black Cotton Hoodie,Jackets,Hoodie,Black,L,18.0,41.0,110,15,SUP-014,2025-08-22,Palo Alto Outlet,5444713247546
CLO-10303,White V-Neck T-Shirt,Tops,T-Shirt,White,S,6.5,14.0,340,12,SUP-003,2025-10-02,Online Warehouse,9137367850821
CLO-10304,Red Silk Shirt,Tops,Shirt,Red,M,14.0,28.0,180,10,SUP-019,2025-07-28,SF Downtown Store,4862890233030
CLO-10305,Gray Cardigan,Jackets,Cardigan,Gray,XL,16.0,34.0,60,8,SUP-011,2025-06-15,Palo Alto Outlet,7053457861035
CLO-10306,Beige Linen Shorts,Bottomwear,Shorts,Beige,M,9.5,19.0,190,12,SUP-007,2025-08-05,Online Warehouse,7972798552414
CLO-10307,Navy Blazer Classic,Jackets,Blazer,Navy,L,28.0,68.0,40,6,SUP-012,2025-10-18,SF Downtown Store,0602933334680
CLO-10308,Black Leather Belt,Accessories,Belt,Black,M,7.0,14.0,90,5,SUP-005,2025-05-30,Palo Alto Outlet,0722903494466
CLO-10309,Blue Cap,Accessories,Cap,Blue,XS,4.5,9.0,70,8,SUP-002,2025-09-01,Online Warehouse,5743748969108
CLO-10310,Pink Scarf,Accessories,Scarf,Pink,M,5.0,12.0,45,7,SUP-017,2025-07-12,SF Downtown Store,5899441715454
CLO-10311,Brown Denim Jeans,Bottomwear,Jeans,Brown,L,23.0,54.0,260,14,SUP-009,2025-09-28,Online Warehouse,4432830965207
CLO-10312,Blue Tank Top,Tops,Tank Top,Blue,XS,5.5,11.0,120,10,SUP-020,2025-08-19,Palo Alto Outlet,4466609935387
CLO-10313,White Blouse,Tops,Blouse,White,M,12.0,26.0,140,9,SUP-004,2025-10-01,SF Downtown Store,5842824172482
CLO-10314,Green Parka Coat,Jackets,Coat,Green,L,32.0,72.0,25,5,SUP-013,2025-06-22,Online Warehouse,5135346554947
CLO-10315,Yellow Beanie,Accessories,Cap,Yellow,S,3.5,7.0,80,6,SUP-006,2025-05-18,SF Downtown Store,1709991738168
CLO-10316,Purple Blouse,Tops,Blouse,Purple,S,13.0,30.0,95,11,SUP-010,2025-09-20,Palo Alto Outlet,4602235697252
CLO-10317,Gray Sweatpants,Bottomwear,Pants,Gray,M,10.0,22.0,210,12,SUP-001,2025-10-10,Online Warehouse,1752500743292
CLO-10318,Black Hoodie,Tops,Hoodie,Black,XL,15.0,32.0,140,12,SUP-016,2025-07-04,SF Downtown Store,7129666676008
CLO-10319,Beige Trench Coat,Jackets,Coat,Beige,M,29.0,65.0,50,8,SUP-018,2025-08-30,Palo Alto Outlet,3505830033542
CLO-10320,Black Jeans Slim,Bottomwear,Jeans,Black,S,21.0,46.0,310,13,SUP-003,2025-06-12,Online Warehouse,1689421044789
CLO-10321,Red Cotton Hoodie,Jackets,Hoodie,Red,M,28.5,58.0,120,20,SUP-007,2025-09-14,SF Downtown Store,8562575326033
CLO-10322,Blue Denim Jeans,Bottomwear,Jeans,Blue,L,22.0,49.0,320,15,SUP-003,2025-10-02,Palo Alto Outlet,2309821506489
CLO-10323,White Cotton T-Shirt,Tops,T-Shirt,White,S,6.5,14.0,210,12,SUP-012,2025-08-18,Online Warehouse,0901001676184
CLO-10324,Black Silk Shirt,Tops,Shirt,Black,M,16.0,29.0,90,14,SUP-005,2025-07-28,SF Downtown Store,7230461849926
CLO-10325,Gray Tank Top,Tops,Tank Top,Gray,XS,5.0,9.0,60,7,SUP-009,2025-06-07,Online Warehouse,1891411739348
CLO-10326,Blue Jeans Shorts,Bottomwear,Shorts,Blue,S,12.0,24.0,140,10,SUP-002,2025-09-01,Palo Alto Outlet,3564208737530
CLO-10327,Beige Cardigan,Jackets,Cardigan,Beige,M,18.5,39.0,40,8,SUP-011,2025-07-12,SF Downtown Store,0119721811437
CLO-10328,Black Cap,Accessories,Cap,Black,L,4.0,9.0,80,6,SUP-014,2025-05-26,Online Warehouse,4470120455611
CLO-10329,Brown Leather Belt,Accessories,Belt,Brown,M,9.0,18.0,65,5,SUP-017,2025-10-15,SF Downtown Store,0022557941552
CLO-10330,Navy Blazer,Jackets,Blazer,Navy,L,34.0,68.0,25,6,SUP-006,2025-08-09,Palo Alto Outlet,1667467621202
CLO-10331,Pink Blouse,Tops,Blouse,Pink,S,14.0,28.0,110,12,SUP-004,2025-09-25,SF Downtown Store,1697972965902
CLO-10332,Blue V-Neck T-Shirt,Tops,T-Shirt,Blue,M,7.0,12.0,170,11,SUP-010,2025-08-02,Online Warehouse,7716701450899
CLO-10333,Gray Hoodie,Jackets,Hoodie,Gray,XL,20.0,40.0,70,10,SUP-008,2025-10-03,Palo Alto Outlet,3588916375628
CLO-10334,Black Leather Belt,Accessories,Belt,Black,XL,11.0,22.0,55,5,SUP-015,2025-07-19,SF Downtown Store,9002877217535
CLO-10335,White Cotton Shirt,Tops,Shirt,White,L,13.0,28.0,95,12,SUP-013,2025-06-30,Online Warehouse,4083866317797
CLO-10336,Green Knit Hoodie,Jackets,Hoodie,Green,S,17.0,34.0,30,6,SUP-016,2025-09-11,SF Downtown Store,1775170166088
CLO-10337,Navy Chino Jeans,Bottomwear, Jeans,Navy,M,19.0,38.0,180,12,SUP-018,2025-10-21,Online Warehouse,0199488375503
CLO-10338,Beige Linen Shirt,Tops,Shirt,Beige,XS,15.0,30.0,75,10,SUP-019,2025-05-31,SF Downtown Store,7589975711305
CLO-10339,Yellow Shorts,Bottomwear,Shorts,Yellow,XS,9.0,17.0,45,6,SUP-020,2025-07-05,Palo Alto Outlet,5488510272614
CLO-10340,Purple Cap,Accessories,Cap,Purple,S,4.5,9.5,25,6,SUP-001,2025-10-19,Online Warehouse,9331637351609
CLO-10341,Blue T-Shirt,Tops,T-Shirt,Blue,M,6.5,17.5,320,12,SUP-004,2025-09-14,SF Downtown Store,1779827080869
CLO-10342,Black Denim Jeans,Bottomwear,Jeans,Black,L,22.0,49.0,240,15,SUP-008,2025-07-22,Palo Alto Outlet,7829221699586
CLO-10343,White Cotton Hoodie,Jackets,Hoodie,White,XL,18.5,42.0,110,14,SUP-012,2025-08-03,SF Downtown Store,6934654722698
CLO-10344,Beige Blazer,Jackets,Blazer,Beige,S,35.0,89.0,60,10,SUP-001,2025-06-28,Online Warehouse,4858333945228
CLO-10345,Gray Tank Top,Tops,Tank Top,Gray,XS,7.0,16.0,180,12,SUP-007,2025-10-02,SF Downtown Store,8515879968460
CLO-10346,Red Cap,Accessories,Cap,Red,XS,4.0,9.0,70,8,SUP-003,2025-05-19,Online Warehouse,8106200342442
CLO-10347,Blue Scarf,Accessories,Scarf,Blue,M,6.5,14.0,50,6,SUP-015,2025-10-10,Palo Alto Outlet,0438057198386
CLO-10348,Brown Belt,Accessories,Belt,Brown,S,5.0,12.0,90,10,SUP-009,2025-08-21,SF Downtown Store,3840666580043
CLO-10349,Navy Hoodie,Jackets,Hoodie,Navy,M,20.0,46.0,75,12,SUP-006,2025-09-01,Palo Alto Outlet,9735989334721
CLO-10350,Black Denim Shorts,Bottomwear,Shorts,Black,M,14.0,29.0,120,11,SUP-011,2025-07-08,Online Warehouse,2281606484229
CLO-10351,Green Blouse,Tops,Blouse,Green,S,13.0,31.0,95,9,SUP-002,2025-10-25,SF Downtown Store,4057202590947
CLO-10352,White Shirt,Tops,Shirt,White,L,9.5,19.0,210,14,SUP-005,2025-09-29,Palo Alto Outlet,9851583281826
CLO-10353,Purple Cardigan,Jackets,Cardigan,Purple,M,28.0,62.0,40,8,SUP-010,2025-06-15,Online Warehouse,8861533555439
CLO-10354,Blue Jeans Belt,Accessories,Belt,Blue,M,4.5,11.0,40,5,SUP-013,2025-08-11,SF Downtown Store,8780157399305
CLO-10355,Yellow T-Shirt,Tops,T-Shirt,Yellow,S,6.0,13.0,170,10,SUP-014,2025-07-27,Palo Alto Outlet,6164840858877
CLO-10356,Pink Blouse,Tops,Blouse,Pink,M,12.0,28.0,100,12,SUP-016,2025-09-18,SF Downtown Store,0435811288013
CLO-10357,Black Coat,Jackets,Coat,Black,L,40.0,92.0,25,7,SUP-017,2025-08-04,Online Warehouse,3613861207501
CLO-10358,White Cap,Accessories,Cap,White,XS,3.5,9.0,65,6,SUP-018,2025-06-30,SF Downtown Store,1024819346676
CLO-10359,Gray Jeans,Bottomwear,Jeans,Gray,L,19.0,38.0,150,12,SUP-019,2025-05-20,Palo Alto Outlet,6506180919015
CLO-10360,Beige Cardigan,Jackets,Cardigan,Beige,S,15.0,32.0,55,9,SUP-020,2025-10-05,Online Warehouse,8144914766072
CLO-10361,Blue Denim Jeans,Bottomwear, Jeans,Blue,M,26.5,52.0,320,15,SUP-007,2025-09-12,SF Downtown Store,8326842450882
CLO-10362,Black Cotton Hoodie,Jackets,Hoodie,Black,L,18.0,44.0,140,12,SUP-011,2025-08-28,Palo Alto Outlet,1009968814353
CLO-10363,White V-Neck T-Shirt,Tops,T-Shirt,White,S,6.0,14.0,360,10,SUP-003,2025-07-22,Online Warehouse,6822239431290
CLO-10364,Red Silk Blouse,Tops,Blouse,Red,M,22.0,48.0,90,12,SUP-005,2025-10-02,SF Downtown Store,8781414139755
CLO-10365,Gray Tank Top,Tops,Tank Top,Gray,XS,7.0,12.0,210,15,SUP-002,2025-06-18,Online Warehouse,2314913577594
CLO-10366,Navy Slim Denim Jeans,Bottomwear,Jeans,Navy,L,28.0,64.0,260,16,SUP-009,2025-04-04,SF Downtown Store,9299556205336
CLO-10367,Beige Casual Pants,Bottomwear,Pants,Beige,M,19.0,38.0,150,11,SUP-004,2025-05-20,Palo Alto Outlet,4525777547812
CLO-10368,Black Leather Belt,Accessories,Belt,Black,M,9.0,18.0,95,8,SUP-012,2025-08-05,Online Warehouse,9142834110809
CLO-10369,Blue Cap,Accessories,Cap,Blue,XS,4.0,9.0,70,6,SUP-001,2025-09-01,SF Downtown Store,9693084887256
CLO-10370,Green Cardigan,Jackets,Cardigan,Green,S,15.0,34.0,60,8,SUP-013,2025-07-30,Palo Alto Outlet,3942788165803
CLO-10371,Pink Silk Blazer,Jackets,Blazer,Pink,XL,34.0,78.0,40,6,SUP-008,2025-08-16,SF Downtown Store,9282722992750
CLO-10372,White Denim Shorts,Bottomwear,Shorts,White,XS,12.0,24.0,120,10,SUP-014,2025-09-19,Online Warehouse,3731453038567
CLO-10373,Beige Trench Coat,Jackets,Coat,Beige,L,38.0,90.0,25,7,SUP-006,2025-10-10,SF Downtown Store,7005184498926
CLO-10374,Black Slim Fit Jeans,Bottomwear,Jeans,Black,M,25.0,55.0,180,14,SUP-015,2025-07-12,Palo Alto Outlet,6591846386557
CLO-10375,Gray Beanie,Accessories,Cap,Gray,S,5.0,12.0,55,6,SUP-010,2025-09-27,Online Warehouse,7908272318432
CLO-10376,Blue Denim Jacket,Jackets,Cardigan,Blue,XL,41.0,92.0,30,5,SUP-003,2025-10-03,SF Downtown Store,2259136517773
CLO-10377,Red Cotton Shorts,Bottomwear,Shorts,Red,S,9.0,18.0,110,9,SUP-016,2025-08-11,Online Warehouse,9260302992280
CLO-10378,Purple Blouse,Tops,Blouse,Purple,M,20.0,42.0,75,11,SUP-018,2025-07-25,SF Downtown Store,9202428699041
CLO-10379,Brown Leather Belt,Accessories,Belt,Brown,L,11.0,22.0,65,7,SUP-017,2025-06-30,Palo Alto Outlet,3797723692929
CLO-10380,Yellow Graphic T-Shirt,Tops,T-Shirt,Yellow,M,7.0,14.0,380,12,SUP-019,2025-05-14,Online Warehouse,8425799136621
